axis	row	probe	point	verdict	defect	ledger_status	decided_by
E	neighbourhood|code-smell.unreachable-code|error|threshold	both	optionsObject	PRESENCE_REFUSED	yes	(none)	refused only because `~` stands beside the neighbour: refused-framed; pair kind 1-threshold-group-declared
E	neighbourhood|code-smell.unreachable-code|error|warning	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 1-threshold-group-declared
E	neighbourhood|code-smell.unreachable-code|threshold|enabled	both	optionsObject	NOT OBSERVABLE	no	(none)	the neighbour alone changes nothing, so it has no effect to lose; pair kind 6-gate
E	neighbourhood|code-smell.unreachable-code|threshold|error	both	optionsObject	PRESENCE_REFUSED	yes	(none)	refused only because `~` stands beside the neighbour: refused-framed; pair kind 1-threshold-group-declared
E	neighbourhood|code-smell.unreachable-code|threshold|warning	both	optionsObject	PRESENCE_REFUSED	yes	(none)	refused only because `~` stands beside the neighbour: refused-framed; pair kind 1-threshold-group-declared
E	neighbourhood|code-smell.unreachable-code|warning|enabled	both	optionsObject	NOT OBSERVABLE	no	(none)	the neighbour alone changes nothing, so it has no effect to lose; pair kind 6-gate
E	neighbourhood|code-smell.unreachable-code|warning|error	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 1-threshold-group-declared
E	neighbourhood|code-smell.unreachable-code|warning|threshold	both	optionsObject	PRESENCE_REFUSED	yes	(none)	refused only because `~` stands beside the neighbour: refused-framed; pair kind 1-threshold-group-declared
E	neighbourhood|cohesion.lcom|enabled|error	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 6-gate
E	neighbourhood|cohesion.lcom|enabled|exclude-methods	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 6-gate
E	neighbourhood|cohesion.lcom|enabled|exclude-readonly	both	optionsObject	NOT OBSERVABLE	no	(none)	the neighbour alone changes nothing, so it has no effect to lose; pair kind 6-gate
E	neighbourhood|cohesion.lcom|enabled|min-methods	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 6-gate
E	neighbourhood|cohesion.lcom|enabled|threshold	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 6-gate
E	neighbourhood|cohesion.lcom|enabled|warning	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 6-gate
E	neighbourhood|cohesion.lcom|error|enabled	both	optionsObject	NOT OBSERVABLE	no	(none)	the neighbour alone changes nothing, so it has no effect to lose; pair kind 6-gate
E	neighbourhood|cohesion.lcom|error|exclude-methods	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 6-measurement-input
E	neighbourhood|cohesion.lcom|error|exclude-readonly	both	optionsObject	NOT OBSERVABLE	no	(none)	the neighbour alone changes nothing, so it has no effect to lose; pair kind 6-subject-filter
E	neighbourhood|cohesion.lcom|error|min-methods	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 6-subject-filter
E	neighbourhood|cohesion.lcom|error|threshold	both	optionsObject	PRESENCE_REFUSED	yes	(none)	refused only because `~` stands beside the neighbour: refused-framed; pair kind 1-threshold-group-declared
E	neighbourhood|cohesion.lcom|error|warning	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 1-threshold-group-declared
E	neighbourhood|cohesion.lcom|exclude-methods|enabled	both	optionsObject	NOT OBSERVABLE	no	(none)	the neighbour alone changes nothing, so it has no effect to lose; pair kind 6-gate
E	neighbourhood|cohesion.lcom|exclude-methods|error	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 6-measurement-input
E	neighbourhood|cohesion.lcom|exclude-methods|threshold	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 6-measurement-input
E	neighbourhood|cohesion.lcom|exclude-methods|warning	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 6-measurement-input
E	neighbourhood|cohesion.lcom|exclude-readonly|enabled	both	optionsObject	NOT OBSERVABLE	no	(none)	the neighbour alone changes nothing, so it has no effect to lose; pair kind 6-gate
E	neighbourhood|cohesion.lcom|exclude-readonly|error	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 6-subject-filter
E	neighbourhood|cohesion.lcom|exclude-readonly|threshold	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 6-subject-filter
E	neighbourhood|cohesion.lcom|exclude-readonly|warning	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 6-subject-filter
E	neighbourhood|cohesion.lcom|min-methods|enabled	both	optionsObject	NOT OBSERVABLE	no	(none)	the neighbour alone changes nothing, so it has no effect to lose; pair kind 6-gate
E	neighbourhood|cohesion.lcom|min-methods|error	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 6-subject-filter
E	neighbourhood|cohesion.lcom|min-methods|threshold	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 6-subject-filter
E	neighbourhood|cohesion.lcom|min-methods|warning	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 6-subject-filter
E	neighbourhood|cohesion.lcom|threshold|enabled	both	optionsObject	NOT OBSERVABLE	no	(none)	the neighbour alone changes nothing, so it has no effect to lose; pair kind 6-gate
E	neighbourhood|cohesion.lcom|threshold|error	both	optionsObject	PRESENCE_REFUSED	yes	(none)	refused only because `~` stands beside the neighbour: refused-framed; pair kind 1-threshold-group-declared
E	neighbourhood|cohesion.lcom|threshold|exclude-methods	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 6-measurement-input
E	neighbourhood|cohesion.lcom|threshold|exclude-readonly	both	optionsObject	NOT OBSERVABLE	no	(none)	the neighbour alone changes nothing, so it has no effect to lose; pair kind 6-subject-filter
E	neighbourhood|cohesion.lcom|threshold|min-methods	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 6-subject-filter
E	neighbourhood|cohesion.lcom|threshold|warning	both	optionsObject	PRESENCE_REFUSED	yes	(none)	refused only because `~` stands beside the neighbour: refused-framed; pair kind 1-threshold-group-declared
E	neighbourhood|cohesion.lcom|warning|enabled	both	optionsObject	NOT OBSERVABLE	no	(none)	the neighbour alone changes nothing, so it has no effect to lose; pair kind 6-gate
E	neighbourhood|cohesion.lcom|warning|error	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 1-threshold-group-declared
E	neighbourhood|cohesion.lcom|warning|exclude-methods	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 6-measurement-input
E	neighbourhood|cohesion.lcom|warning|exclude-readonly	both	optionsObject	NOT OBSERVABLE	no	(none)	the neighbour alone changes nothing, so it has no effect to lose; pair kind 6-subject-filter
E	neighbourhood|cohesion.lcom|warning|min-methods	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 6-subject-filter
E	neighbourhood|cohesion.lcom|warning|threshold	both	optionsObject	PRESENCE_REFUSED	yes	(none)	refused only because `~` stands beside the neighbour: refused-framed; pair kind 1-threshold-group-declared
E	neighbourhood|complexity.ccn|callable.enabled|callable.error	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 6-gate
E	neighbourhood|complexity.ccn|callable.enabled|callable.threshold	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 6-gate
E	neighbourhood|complexity.ccn|callable.enabled|callable.warning	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 6-gate
E	neighbourhood|complexity.ccn|callable.enabled|enabled	both	optionsObject	NOT OBSERVABLE	no	(none)	the neighbour alone changes nothing, so it has no effect to lose; pair kind 2-same-name-top-vs-level
E	neighbourhood|complexity.ccn|callable.error|callable.enabled	both	optionsObject	NOT OBSERVABLE	no	(none)	the neighbour alone changes nothing, so it has no effect to lose; pair kind 6-gate
E	neighbourhood|complexity.ccn|callable.error|callable.threshold	both	optionsObject	PRESENCE_REFUSED	yes	(none)	refused only because `~` stands beside the neighbour: refused-framed; pair kind 1-threshold-group-declared
E	neighbourhood|complexity.ccn|callable.error|callable.warning	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 1-threshold-group-declared
E	neighbourhood|complexity.ccn|callable.error|class.max-error	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 4-cross-level
E	neighbourhood|complexity.ccn|callable.error|class.max-warning	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 4-cross-level
E	neighbourhood|complexity.ccn|callable.error|class.threshold	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 4-cross-level
E	neighbourhood|complexity.ccn|callable.error|threshold	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 4-cross-level
E	neighbourhood|complexity.ccn|callable.threshold|callable.enabled	both	optionsObject	NOT OBSERVABLE	no	(none)	the neighbour alone changes nothing, so it has no effect to lose; pair kind 6-gate
E	neighbourhood|complexity.ccn|callable.threshold|callable.error	both	optionsObject	PRESENCE_REFUSED	yes	(none)	refused only because `~` stands beside the neighbour: refused-framed; pair kind 1-threshold-group-declared
E	neighbourhood|complexity.ccn|callable.threshold|callable.warning	both	optionsObject	PRESENCE_REFUSED	yes	(none)	refused only because `~` stands beside the neighbour: refused-framed; pair kind 1-threshold-group-declared
E	neighbourhood|complexity.ccn|callable.threshold|class.max-error	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 4-cross-level
E	neighbourhood|complexity.ccn|callable.threshold|class.max-warning	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 4-cross-level
E	neighbourhood|complexity.ccn|callable.threshold|class.threshold	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 4-cross-level
E	neighbourhood|complexity.ccn|callable.threshold|threshold	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 2-same-name-top-vs-level
E	neighbourhood|complexity.ccn|callable.warning|callable.enabled	both	optionsObject	NOT OBSERVABLE	no	(none)	the neighbour alone changes nothing, so it has no effect to lose; pair kind 6-gate
E	neighbourhood|complexity.ccn|callable.warning|callable.error	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 1-threshold-group-declared
E	neighbourhood|complexity.ccn|callable.warning|callable.threshold	both	optionsObject	PRESENCE_REFUSED	yes	(none)	refused only because `~` stands beside the neighbour: refused-framed; pair kind 1-threshold-group-declared
E	neighbourhood|complexity.ccn|callable.warning|class.max-error	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 4-cross-level
E	neighbourhood|complexity.ccn|callable.warning|class.max-warning	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 4-cross-level
E	neighbourhood|complexity.ccn|callable.warning|class.threshold	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 4-cross-level
E	neighbourhood|complexity.ccn|callable.warning|threshold	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 4-cross-level
E	neighbourhood|complexity.ccn|callable|enabled	both	optionsObject	NOT OBSERVABLE	no	(none)	the neighbour alone changes nothing, so it has no effect to lose; pair kind 6-gate
E	neighbourhood|complexity.ccn|class.enabled|class.max-error	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 6-gate
E	neighbourhood|complexity.ccn|class.enabled|class.max-warning	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 6-gate
E	neighbourhood|complexity.ccn|class.enabled|class.threshold	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 6-gate
E	neighbourhood|complexity.ccn|class.enabled|enabled	both	optionsObject	NOT OBSERVABLE	no	(none)	the neighbour alone changes nothing, so it has no effect to lose; pair kind 2-same-name-top-vs-level
E	neighbourhood|complexity.ccn|class.max-error|callable.error	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 4-cross-level
E	neighbourhood|complexity.ccn|class.max-error|callable.threshold	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 4-cross-level
E	neighbourhood|complexity.ccn|class.max-error|callable.warning	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 4-cross-level
E	neighbourhood|complexity.ccn|class.max-error|class.enabled	both	optionsObject	NOT OBSERVABLE	no	(none)	the neighbour alone changes nothing, so it has no effect to lose; pair kind 6-gate
E	neighbourhood|complexity.ccn|class.max-error|class.max-warning	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 1-threshold-group-declared
E	neighbourhood|complexity.ccn|class.max-error|class.threshold	both	optionsObject	PRESENCE_REFUSED	yes	(none)	refused only because `~` stands beside the neighbour: refused-framed; pair kind 1-threshold-group-declared
E	neighbourhood|complexity.ccn|class.max-error|threshold	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 4-cross-level
E	neighbourhood|complexity.ccn|class.max-warning|callable.error	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 4-cross-level
E	neighbourhood|complexity.ccn|class.max-warning|callable.threshold	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 4-cross-level
E	neighbourhood|complexity.ccn|class.max-warning|callable.warning	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 4-cross-level
E	neighbourhood|complexity.ccn|class.max-warning|class.enabled	both	optionsObject	NOT OBSERVABLE	no	(none)	the neighbour alone changes nothing, so it has no effect to lose; pair kind 6-gate
E	neighbourhood|complexity.ccn|class.max-warning|class.max-error	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 1-threshold-group-declared
E	neighbourhood|complexity.ccn|class.max-warning|class.threshold	both	optionsObject	PRESENCE_REFUSED	yes	(none)	refused only because `~` stands beside the neighbour: refused-framed; pair kind 1-threshold-group-declared
E	neighbourhood|complexity.ccn|class.max-warning|threshold	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 4-cross-level
E	neighbourhood|complexity.ccn|class.threshold|callable.error	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 4-cross-level
E	neighbourhood|complexity.ccn|class.threshold|callable.threshold	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 4-cross-level
E	neighbourhood|complexity.ccn|class.threshold|callable.warning	both	optionsObject	PRESENCE_NEUTRAL	no	(none)	`~` beside the neighbour changed nothing; pair kind 4-cross-level
